"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","TMAX","TMIN","WT01","WT02","WT03","WT05","WT08"
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-13",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-14",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-15",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-16",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-17",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-18",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-19",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-20",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-21",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-22",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-23",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-24",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-25",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-26",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-27",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-28",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-29",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-30",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-01-31",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-01",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-02",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-03",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-04",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-05",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-06",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-07",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-08",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-09",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-11",,"0.68",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-12",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-13",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-14",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-15",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-16",,"0.12",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-17",,"1.52",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-18",,"0.49",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-22",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-23",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-02-24",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-03-01",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-03-02",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-03-03",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-03-04",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-03-05",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-03-08",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-03-09",,"0.00",,,,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2026-03-10",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-01",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-02",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-03",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-04",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-05",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-06",,"0.62",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-07",,"0.12",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-08",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-09",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-10",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-11",,"0.02",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-12",,"0.02",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-13",,"1.16",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-14",,"0.15",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-15",,"0.04",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-16",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-17",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-18",,"0.02",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-19",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-20",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-21",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-22",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-23",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-24",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-25",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-26",,"0.02",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-27",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-28",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-29",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-30",,"0.03",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-03-31",,"0.13",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-01",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-02",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-03",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-04",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-05",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-06",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-07",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-08",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-09",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-10",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-11",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-12",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-13",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-14",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-15",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-16",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-17",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-18",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-19",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-20",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-21",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-22",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-23",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-24",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-25",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-26",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-27",,"0.51",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-28",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-29",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-04-30",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-01",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-02",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-03",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-04",,"0.04",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-05",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-06",,"0.02",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-07",,"0.06",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-08",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-09",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-10",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-11",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-12",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-13",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-14",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-15",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-16",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-17",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-18",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-19",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-20",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-21",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-22",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-23",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-24",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-25",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-26",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-27",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-28",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-29",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-30",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-05-31",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-01",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-02",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-03",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-04",,"0.02",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-05",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-06",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-07",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-08",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-09",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-10",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-11",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-12",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-13",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-14",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-15",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-16",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-17",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-18",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-19",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-20",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-21",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-22",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-23",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-24",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-25",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-26",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-27",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-28",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-29",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-06-30",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-01",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-02",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-03",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-04",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-05",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-06",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-07",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-08",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-09",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-10",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-11",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-12",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-13",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-14",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-15",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-16",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-17",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-18",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-19",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-20",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-21",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-22",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-23",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-24",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-25",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-26",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-27",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-28",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-29",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-30",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-07-31",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-08-01",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-08-02",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-08-03",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-08-04",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-08-05",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-08-06",,"0.00",,,,,,,
"US1CALA0089","SOUTH PASADENA 0.9 SSW, CA US","34.100379","-118.165409","241.1","2025-08-07",,"0.00",,,,,,,
